fuente_id,clasificacion,fecha_envio,estado_informe,envio_id,caracteristicas_informe
ID-1355,Secundario,2022-04-06T23:27:29.003000,Recepcionado,853,N/D
ID-1355,Secundario,2023-01-25T11:20:13.127000,Validado,5120,Cumple
ID-1355,Secundario,2024-04-09T10:16:55.347000,Validado,11487,Cumple
ID-1342,Principal,2022-04-06T23:32:51.783000,Validado,891,Cumple
ID-1342,Principal,2023-04-26T19:49:02.190000,Rechazado,5141,No cumple
ID-1342,Principal,2023-04-26T19:49:02.190000,Rechazado,5141,No cumple
ID-1342,Principal,2023-09-14T12:24:50.487000,Validado,7489,No cumple
ID-1342,Principal,2023-09-14T12:24:50.487000,Validado,7489,Cumple
ID-1342,Secundario,2023-01-25T13:15:32.780000,Validado,5142,Cumple
ID-1342,Secundario,2022-04-06T23:32:21.933000,Recepcionado,892,N/D
ID-1346,Principal,2022-04-06T20:05:47.637000,Recepcionado,906,N/D
ID-1346,Principal,2023-01-27T12:57:43.220000,Validado,5167,Cumple
ID-1346,Principal,2023-10-23T13:31:56.690000,Validado,8775,Cumple
ID-1346,Principal,2023-06-16T16:49:33.597000,Validado,7426,Cumple
ID-1344,Principal,2023-06-20T15:42:45.480000,Validado,5070,No cumple
ID-1344,Principal,2023-06-20T15:42:45.480000,Validado,5070,Cumple
ID-1345,Principal,2023-10-23T13:24:35.380000,Validado,8774,Cumple
ID-1345,Principal,2024-01-16T13:49:11.903000,Validado,10244,Cumple
ID-1345,Principal,2022-04-06T23:34:36.370000,Recepcionado,902,N/D
ID-1339,Principal,2023-01-24T13:33:54.910000,Validado,5076,Cumple
ID-1339,Principal,2022-04-06T20:07:00.873000,Recepcionado,816,N/D
ID-1339,Principal,2023-11-29T12:43:38.780000,Validado,9137,Cumple
ID-1339,Principal,2023-12-14T17:48:14.830000,Validado,9329,Cumple
ID-1339,Secundario,2023-11-29T12:47:58.370000,Validado,9138,Cumple
ID-1339,Secundario,2022-04-06T20:06:21.563000,Recepcionado,819,N/D
ID-1339,Secundario,2023-01-24T13:42:45.303000,Validado,5077,Cumple
ID-1340,Principal,2022-04-06T20:08:34.530000,Recepcionado,821,N/D
ID-1340,Principal,2023-09-14T18:07:46.390000,Validado,8438,Cumple
ID-1340,Principal,2023-06-20T15:48:02.650000,Validado,5081,No cumple
ID-1340,Principal,2023-06-20T15:48:02.650000,Validado,5081,Cumple
ID-1340,Secundario,2023-06-20T15:46:28.097000,Validado,5083,No cumple
ID-1340,Secundario,2023-06-20T15:46:28.097000,Validado,5083,Cumple
ID-1340,Secundario,2023-09-14T18:12:15.597000,Validado,8439,Cumple
ID-1340,Secundario,2022-04-06T20:09:07.020000,Recepcionado,822,N/D
ID-1341,Principal,2022-04-06T20:09:33.327000,Recepcionado,823,N/D
ID-1341,Principal,2023-01-24T22:16:08.497000,Validado,5104,Cumple
ID-1341,Principal,2023-09-20T10:36:23.183000,Validado,8445,Cumple
ID-1341,Secundario,2023-09-20T10:41:30.870000,Validado,8446,Cumple
ID-1341,Secundario,2023-01-24T22:22:55.523000,Validado,5105,Cumple
ID-1341,Secundario,2022-04-06T20:10:06.673000,Recepcionado,824,N/D
ID-1376,Principal,2022-04-06T19:56:24.540000,Recepcionado,813,N/D
ID-1376,Principal,2023-01-24T10:11:38.967000,Validado,5034,Cumple
ID-1376,Principal,2024-04-17T13:47:52.913000,Validado,11643,Cumple
ID-1376,Secundario,2024-04-24T16:21:08.010000,Validado,11647,No cumple
ID-1376,Secundario,2024-04-24T16:21:08.010000,Validado,11647,Cumple
ID-1376,Secundario,2023-01-24T10:26:00.520000,Validado,5041,Cumple
ID-1376,Secundario,2023-01-24T10:26:01.757000,Validado,5043,Cumple
ID-1376,Secundario,2023-01-24T10:26:03.120000,Validado,5045,Cumple
ID-1376,Secundario,2022-04-06T19:55:54.243000,Recepcionado,812,N/D
ID-1377,Principal,2022-04-06T19:58:07.223000,Recepcionado,814,N/D
ID-1377,Principal,2023-01-24T11:23:37.777000,Validado,5051,Cumple
ID-1377,Principal,2023-11-29T12:23:01.607000,Validado,9134,Cumple
ID-1377,Principal,2023-10-23T13:35:18.263000,Validado,8368,Cumple
ID-1377,Secundario,2023-10-23T13:36:48.843000,Validado,8369,Cumple
ID-1377,Secundario,2023-11-29T12:30:05.220000,Validado,9135,Cumple
ID-1377,Secundario,2023-01-24T12:35:10.743000,Validado,5063,Cumple
ID-1377,Secundario,2022-04-06T19:57:40.307000,Recepcionado,815,N/D
ID-1378,Principal,2024-01-16T14:20:17.660000,Validado,10268,Cumple
ID-1378,Secundario,2024-04-19T09:05:13.547000,Validado,11651,Cumple
ID-1353,Secundario,2022-04-06T23:26:02.257000,Recepcionado,850,N/D
ID-1353,Secundario,2023-01-25T12:16:45.857000,Validado,5123,Cumple
ID-1353,Secundario,2023-09-20T10:00:58.273000,Validado,8443,Cumple
ID-1354,Secundario,2024-04-09T10:20:59.937000,Validado,11488,Cumple
ID-1354,Secundario,2023-01-25T10:59:57.770000,Validado,5118,Cumple
ID-1354,Secundario,2022-04-06T23:27:00.073000,Recepcionado,852,N/D
ID-1372,Secundario,2023-01-27T10:25:56.690000,Validado,5156,Cumple
ID-1372,Secundario,2023-01-27T10:25:58.147000,Validado,5155,Cumple
ID-1372,Secundario,2022-04-06T23:31:14.127000,Recepcionado,888,N/D
ID-1361,Secundario,2023-06-20T16:01:29.420000,Validado,5106,No cumple
ID-1361,Secundario,2023-06-20T16:01:29.420000,Validado,5106,Cumple
ID-1384,Secundario,2022-04-06T23:21:43.727000,Recepcionado,901,N/D
ID-1384,Secundario,2024-03-18T14:01:31.200000,Validado,10255,No cumple
ID-1384,Secundario,2024-03-18T14:01:31.200000,Validado,10255,Cumple
ID-1351,Secundario,2023-09-14T13:36:33.487000,Validado,5116,No cumple
ID-1351,Secundario,2023-09-14T13:36:33.487000,Validado,5116,Cumple
ID-1351,Secundario,2023-06-20T15:57:27.240000,Rechazado,5117,No cumple
ID-1351,Secundario,2023-06-20T15:57:27.240000,Rechazado,5117,No cumple
ID-1362,Secundario,2023-06-20T16:19:40.560000,Rechazado,5107,No cumple
ID-1362,Secundario,2023-06-20T16:19:40.560000,Rechazado,5107,No cumple
ID-1362,Secundario,2023-09-14T13:17:59.927000,Validado,8426,Cumple
ID-1360,Secundario,2022-04-06T20:07:59.967000,Recepcionado,900,N/D
ID-1360,Secundario,2024-01-16T14:09:02.557000,Validado,10260,Cumple
ID-1363,Secundario,2023-10-23T14:23:11.760000,Validado,8778,Cumple
ID-1363,Secundario,2022-04-06T20:10:47.123000,Recepcionado,904,N/D
ID-1363,Secundario,2023-01-24T23:12:54.983000,Validado,5109,Cumple
ID-1364,Secundario,2023-01-24T23:05:46.760000,Validado,5108,Cumple
ID-1364,Secundario,2022-04-06T20:11:16.870000,Recepcionado,905,N/D
ID-1364,Secundario,2023-10-23T13:46:53.513000,Validado,8377,Cumple
ID-1364,Secundario,2023-12-14T17:59:40.170000,Validado,9330,Cumple
ID-1379,Secundario,2024-01-16T13:56:54.597000,Validado,10248,Cumple
ID-1379,Secundario,2022-04-26T17:11:58.497000,Recepcionado,896,N/D
ID-1380,Secundario,2022-04-06T23:29:34.933000,Recepcionado,871,N/D
ID-1380,Secundario,2023-09-14T13:28:14.057000,Validado,8427,Cumple
ID-1380,Secundario,2023-06-16T11:07:01.187000,Validado,5157,No cumple
ID-1380,Secundario,2023-06-16T11:07:01.187000,Validado,5157,Cumple
ID-1356,Secundario,2023-09-20T10:08:48.620000,Validado,8444,Cumple
ID-1356,Secundario,2023-04-26T19:19:04.337000,Validado,5111,No cumple
ID-1356,Secundario,2023-04-26T19:19:04.337000,Validado,5111,Cumple
ID-1356,Secundario,2022-04-06T23:30:06.797000,Recepcionado,885,N/D
ID-1352,Secundario,2024-04-17T13:17:45.980000,Validado,11637,Cumple
ID-1352,Secundario,2023-04-26T19:28:03.660000,Validado,5122,No cumple
ID-1352,Secundario,2023-04-26T19:28:03.660000,Validado,5122,Cumple
ID-1352,Secundario,2022-04-06T23:26:29.570000,Recepcionado,851,N/D
ID-1358,Secundario,2023-01-24T10:37:51.317000,Validado,5046,Cumple
ID-1358,Secundario,2022-04-06T19:55:16.843000,Recepcionado,794,N/D
ID-1358,Secundario,2023-09-06T09:57:15.987000,Validado,8201,No cumple
ID-1358,Secundario,2023-09-06T09:57:15.987000,Validado,8201,Cumple
ID-1365,Secundario,2023-01-25T12:24:36.967000,Validado,5127,Cumple
ID-1365,Secundario,2023-10-23T13:49:43.883000,Validado,8381,Cumple
ID-1365,Secundario,2023-08-18T11:40:57.777000,Validado,8109,Cumple
ID-1357,Secundario,2024-04-09T10:11:06.940000,Validado,11483,Cumple
ID-1357,Secundario,2023-06-20T15:21:43.820000,Validado,6641,No cumple
ID-1357,Secundario,2023-06-20T15:21:43.820000,Validado,6641,Cumple
ID-1357,Secundario,2022-04-05T19:10:17.650000,Recepcionado,793,N/D
ID-1357,Secundario,2023-01-24T10:48:54.240000,Validado,5048,Cumple
ID-1366,Secundario,2023-01-27T10:55:42.247000,Validado,5158,Cumple
ID-1366,Secundario,2022-04-06T23:25:33.293000,Recepcionado,849,N/D
ID-1383,Secundario,2022-04-06T23:22:38.310000,Validado,894,Cumple
ID-1383,Secundario,2023-10-23T13:43:38.863000,Validado,8371,Cumple
ID-1383,Secundario,2023-06-16T16:09:53.027000,Validado,7422,Cumple
ID-1382,Secundario,2023-04-26T19:46:58.157000,Validado,5140,No cumple
ID-1382,Secundario,2023-04-26T19:46:58.157000,Validado,5140,Cumple
ID-1382,Secundario,2022-04-06T23:33:18.763000,Validado,893,Cumple
ID-1382,Secundario,2023-06-20T16:04:46.820000,Validado,7425,No cumple
ID-1382,Secundario,2023-06-20T16:04:46.820000,Validado,7425,Cumple
ID-1382,Secundario,2023-10-23T13:55:36.760000,Validado,8382,Cumple
ID-1381,Secundario,2023-01-23T17:38:41.947000,Rechazado,796,No cumple
ID-1381,Secundario,2023-01-23T17:38:41.947000,Rechazado,796,No cumple
ID-1381,Secundario,2023-10-23T13:56:59.610000,Validado,8384,Cumple
ID-1381,Secundario,2023-09-14T14:07:35.003000,Validado,8428,Cumple
ID-1381,Secundario,2023-06-16T13:11:00.563000,Rechazado,6647,No cumple
ID-1381,Secundario,2023-06-16T13:11:00.563000,Rechazado,6647,No cumple
ID-1381,Secundario,2023-06-16T16:02:15.690000,Validado,7421,Cumple
ID-1367,Secundario,2023-01-27T12:39:23.527000,Validado,5166,Cumple
ID-1367,Secundario,2023-06-16T13:01:09.833000,Validado,7419,Cumple
ID-1367,Secundario,2023-10-23T13:57:58.020000,Validado,8385,Cumple
ID-1359,Secundario,2023-09-06T10:19:47.463000,Validado,7805,No cumple
ID-1359,Secundario,2023-09-06T10:19:47.463000,Validado,7805,Cumple
ID-1359,Secundario,2023-10-23T13:58:59.007000,Validado,8387,Cumple
ID-1359,Secundario,2023-06-20T16:12:37.357000,Rechazado,7418,No cumple
ID-1359,Secundario,2023-06-20T16:12:37.357000,Rechazado,7418,No cumple
ID-1359,Secundario,2023-06-27T17:15:08.403000,Rechazado,7494,No cumple
ID-1359,Secundario,2023-06-27T17:15:08.403000,Rechazado,7494,No cumple
ID-1359,Secundario,2022-04-05T19:46:27.823000,Recepcionado,795,N/D
ID-1368,Secundario,2023-10-23T13:59:51.893000,Validado,8388,Cumple
ID-1368,Secundario,2023-06-22T10:49:35.583000,Validado,7417,No cumple
ID-1368,Secundario,2023-06-22T10:49:35.583000,Validado,7417,Cumple
ID-1368,Secundario,2022-04-05T20:05:35.763000,Validado,798,Cumple
ID-1371,Secundario,2023-10-23T13:41:07.453000,Validado,8383,Cumple
ID-1371,Secundario,2022-04-06T23:24:27.363000,Validado,799,Cumple
ID-1370,Secundario,2022-04-06T23:30:43.600000,Recepcionado,886,N/D
ID-1370,Secundario,2023-01-27T11:52:41.233000,Validado,5159,Cumple
ID-1348,Secundario,2023-04-26T19:10:33.727000,Validado,5112,No cumple
ID-1348,Secundario,2023-04-26T19:10:33.727000,Validado,5112,Cumple
ID-1348,Secundario,2022-04-06T23:27:55.943000,Validado,854,Cumple
ID-1348,Secundario,2023-09-13T17:57:05.793000,Validado,8389,Cumple
ID-1349,Secundario,2022-04-06T23:28:37.450000,Recepcionado,856,N/D
ID-1349,Secundario,2023-06-20T15:53:10.647000,Validado,6643,No cumple
ID-1349,Secundario,2023-06-20T15:53:10.647000,Validado,6643,Cumple
ID-1349,Secundario,2023-12-04T15:10:54.893000,Rechazado,8410,No cumple
ID-1349,Secundario,2023-12-04T15:10:54.893000,Rechazado,8410,No cumple
ID-1349,Secundario,2024-01-16T14:55:56.237000,Con observaciones,10269,No cumple
ID-1350,Secundario,2024-02-01T12:02:12.117000,Validado,10626,Cumple
ID-1350,Secundario,2022-04-06T23:29:06.183000,Recepcionado,859,N/D
ID-1350,Secundario,2023-01-25T10:33:15.933000,Validado,5113,Cumple
ID-1369,Secundario,2023-01-27T10:11:47.280000,Validado,5154,Cumple
ID-1369,Secundario,2022-04-06T23:31:46.687000,Recepcionado,889,N/D
ID-19730,Principal,2022-11-24T13:37:03.840000,Con observaciones,3903,No cumple
ID-19730,Principal,2023-07-19T11:18:14.807000,Validado,7765,Cumple
ID-7084,Principal,2023-07-19T10:52:36.620000,Validado,7757,Cumple
ID-7084,Principal,2022-09-20T11:33:56.980000,Validado,3305,Cumple
ID-7083,Principal,2023-07-19T10:58:21.827000,Validado,7758,Cumple
ID-7083,Principal,2022-11-24T13:19:24.703000,Validado,3902,Cumple
ID-11436,Principal,2022-12-27T13:45:18.807000,Validado,4476,Cumple
ID-11435,Secundario,2022-12-27T12:59:31.717000,Con observaciones,4471,No cumple
ID-10999,Principal,2022-04-28T20:45:30.813000,Recepcionado,62,N/D
ID-10999,Principal,2023-08-01T18:51:03.053000,Validado,7968,Cumple
ID-13289,Principal,2023-09-06T12:47:53.580000,Validado,8318,Cumple
ID-12828,Principal,2022-03-25T13:25:22.953000,Recepcionado,193,N/D
ID-10253,Secundario,2023-04-24T18:41:34.477000,Validado,6566,Cumple
ID-10253,Secundario,2023-04-24T19:04:39.757000,Rechazado,3167,No cumple
ID-10253,Secundario,2023-04-24T19:04:39.757000,Rechazado,3167,No cumple
ID-10363,Secundario,2022-03-29T17:09:39.660000,Recepcionado,156,N/D
ID-10363,Secundario,2023-01-30T12:02:25.433000,Validado,4927,Cumple
ID-10363,Secundario,2023-05-02T14:13:27.880000,Con observaciones,6734,No cumple
ID-10364,Secundario,2023-01-03T12:02:51.773000,Validado,4604,Cumple
ID-10364,Secundario,2022-03-29T17:10:20.627000,Recepcionado,161,N/D
ID-10364,Secundario,2023-06-16T17:25:55.167000,Validado,7427,Cumple
ID-10361,Secundario,2022-03-29T17:10:52.840000,Recepcionado,162,N/D
ID-10361,Secundario,2023-01-03T12:02:05.080000,Validado,4606,Cumple
ID-10361,Secundario,2023-05-02T14:14:17.840000,Validado,6735,Cumple
ID-10365,Principal,2022-03-29T17:08:47.443000,Recepcionado,133,N/D
ID-16742,Secundario,2024-01-17T09:34:37.310000,Validado,10295,Cumple
ID-19281,Secundario,2024-05-10T15:06:56.747000,Validado,12297,Cumple
ID-19283,Secundario,2024-05-10T14:54:27.173000,Validado,12299,Cumple
ID-19282,Secundario,2024-05-10T15:18:52.520000,Validado,12298,Cumple
ID-8984,Principal,2022-12-26T18:19:51.040000,Validado,4355,Cumple
ID-5641,Principal,2022-06-20T16:14:11.933000,Recepcionado,2378,N/D
ID-10206,Principal,2022-11-23T16:42:22.050000,Validado,3845,Cumple
ID-10206,Principal,2023-07-28T11:11:48.813000,Validado,7839,Cumple
ID-10206,Principal,2023-07-28T11:12:02.547000,Validado,7840,Cumple
ID-10205,Principal,2023-07-31T11:02:38.573000,Validado,7822,No cumple
ID-10205,Principal,2023-07-31T11:02:38.573000,Validado,7822,Cumple
ID-10205,Principal,2022-11-23T16:53:06.940000,Validado,3849,Cumple
ID-3852,Principal,2022-12-28T13:57:09.837000,Validado,4594,Cumple
ID-3852,Principal,2022-12-28T17:07:37.670000,Validado,4628,Cumple
ID-3852,Principal,2024-05-08T15:30:52.840000,Validado,12218,Cumple
ID-3852,Secundario,2024-05-08T15:36:56.230000,Validado,12219,Cumple
ID-3852,Secundario,2022-12-28T14:11:26.070000,Validado,4595,Cumple
ID-3852,Secundario,2023-02-07T19:14:26.300000,Validado,5380,Cumple
ID-3853,Principal,2022-12-28T17:19:00.603000,Validado,4630,Cumple
ID-3853,Principal,2022-12-28T14:44:58.593000,Validado,4603,Cumple
ID-3853,Principal,2024-05-08T16:29:56.977000,Validado,12230,Cumple
ID-3853,Secundario,2024-05-08T16:39:37.597000,Validado,12239,Cumple
ID-3853,Secundario,2024-05-08T12:23:21.370000,Validado,5379,No cumple
ID-3853,Secundario,2024-05-08T12:23:21.370000,Validado,5379,Cumple
ID-3853,Secundario,2022-12-28T17:24:50.100000,Validado,4631,Cumple
ID-14377,Secundario,2022-10-06T18:32:45.657000,Validado,3527,Cumple
ID-14377,Secundario,2023-08-17T17:25:21.123000,Validado,8104,Cumple
ID-14376,Secundario,2023-08-17T17:33:51.857000,Validado,8105,Cumple
ID-14376,Secundario,2022-10-06T18:37:01.383000,Validado,3383,Cumple
ID-14306,Secundario,2024-01-16T22:19:53.350000,Validado,10291,Cumple
ID-934,Secundario,2024-03-22T16:00:39.820000,Validado,11243,Cumple
ID-934,Secundario,2023-05-17T15:40:07.260000,Validado,6939,Cumple
ID-934,Secundario,2022-11-22T16:50:16.007000,Con observaciones,3855,No cumple
ID-934,Secundario,2022-11-22T16:47:14.783000,Validado,3853,Cumple
ID-933,Secundario,2022-11-22T16:47:43.610000,Validado,3852,Cumple
ID-933,Secundario,2022-11-22T16:48:19.900000,Validado,3854,Cumple
ID-933,Secundario,2023-05-17T15:36:03.210000,Validado,6938,Cumple
ID-933,Secundario,2024-03-22T16:01:26.827000,Validado,11242,Cumple
ID-14325,Principal,2023-05-04T14:01:47.087000,Validado,6826,Cumple
ID-2834,Principal,2024-04-10T16:00:29.850000,Validado,11516,Cumple
ID-2834,Principal,2022-12-27T15:17:36.783000,Validado,4484,Cumple
ID-12956,Principal,2023-06-06T16:34:30.433000,Validado parcialmente,6291,No cumple
ID-12956,Principal,2023-06-06T16:34:30.433000,Validado parcialmente,6291,No cumple
ID-12956,Principal,2024-03-22T13:36:48.543000,Validado parcialmente,11103,Cumple
ID-12956,Principal,2024-03-22T13:36:48.543000,Validado parcialmente,11103,Cumple
ID-7429,Principal,2023-12-21T13:20:14.847000,Validado,9495,Cumple
ID-7428,Principal,2023-12-21T13:29:08.623000,Validado,9496,Cumple
ID-8582,Principal,2024-05-09T10:40:11.867000,Validado,12027,Cumple
ID-8583,Principal,2024-05-09T11:02:38.543000,Con observaciones,12265,No cumple
ID-12897,Secundario,2024-04-25T13:35:21.157000,Validado,11762,Cumple
ID-13462,Secundario,2023-06-08T15:45:49.263000,Validado,7298,Cumple
ID-13462,Secundario,2022-08-17T13:16:30.533000,Validado,2827,Cumple
ID-9053,Principal,2023-09-04T20:17:23.093000,Validado,8312,Cumple
ID-8628,Principal,2022-08-25T12:52:55.297000,Recepcionado,2958,N/D
ID-8628,Principal,2023-08-10T10:07:12.190000,Validado,8025,Cumple
ID-8628,Secundario,2023-08-10T10:20:23.170000,Validado,8027,Cumple
ID-8628,Secundario,2022-08-25T12:56:59.980000,Recepcionado,2959,N/D
ID-423,Principal,2023-04-28T11:02:27.420000,Validado,6648,No cumple
ID-423,Principal,2023-04-28T11:02:27.420000,Validado,6648,Cumple
ID-423,Principal,2022-04-07T23:48:44.517000,Recepcionado,1174,N/D
ID-423,Principal,2024-04-24T19:17:01.560000,Validado,11759,Cumple
ID-424,Principal,2022-04-08T00:14:04.537000,Con observaciones,1180,No cumple
ID-438,Secundario,2024-04-24T17:29:54.220000,Validado,11742,Cumple
ID-438,Secundario,2023-04-28T11:10:44.413000,Validado,6661,No cumple
ID-438,Secundario,2023-04-28T11:10:44.413000,Validado,6661,Cumple
ID-439,Secundario,2023-04-28T11:19:06.440000,Validado,6660,No cumple
ID-439,Secundario,2023-04-28T11:19:06.440000,Validado,6660,Cumple
ID-439,Secundario,2022-04-07T22:35:32.000000,Con observaciones,1161,No cumple
ID-439,Secundario,2022-04-07T22:36:02.393000,Con observaciones,1162,No cumple
ID-439,Secundario,2024-04-26T13:29:20.207000,Validado,11750,No cumple
ID-439,Secundario,2024-04-26T13:29:20.207000,Validado,11750,Cumple
ID-431,Secundario,2024-04-25T11:45:16.880000,Validado,11757,Cumple
ID-431,Secundario,2023-04-28T11:51:42.720000,Rechazado,6666,No cumple
ID-431,Secundario,2023-04-28T11:51:42.720000,Rechazado,6666,No cumple
ID-431,Secundario,2023-05-08T13:12:41.420000,Validado,6855,Cumple
ID-431,Secundario,2022-04-07T23:23:03.497000,Recepcionado,1169,N/D
ID-441,Secundario,2022-04-07T22:45:52.810000,Recepcionado,1163,N/D
ID-441,Secundario,2023-05-08T12:45:25.050000,Rechazado,6662,No cumple
ID-441,Secundario,2023-05-08T12:45:25.050000,Rechazado,6662,No cumple
ID-441,Secundario,2024-04-26T13:31:40.713000,Validado,11744,No cumple
ID-441,Secundario,2024-04-26T13:31:40.713000,Validado,11744,Cumple
ID-442,Secundario,2024-04-24T18:11:59.007000,Validado,11747,Cumple
ID-442,Secundario,2023-05-08T12:45:58.177000,Rechazado,6669,No cumple
ID-442,Secundario,2023-05-08T12:45:58.177000,Rechazado,6669,No cumple
ID-442,Secundario,2022-04-07T22:55:39.567000,Recepcionado,1165,N/D
ID-443,Secundario,2022-04-07T23:04:28.897000,Recepcionado,1166,N/D
ID-443,Secundario,2023-04-28T11:36:25.060000,Validado,6668,No cumple
ID-443,Secundario,2023-04-28T11:36:25.060000,Validado,6668,Cumple
ID-443,Secundario,2024-04-25T11:33:49.350000,Validado,11748,Cumple
ID-430,Secundario,2022-04-07T23:12:09.277000,Recepcionado,1168,N/D
ID-430,Secundario,2023-04-28T11:41:46.450000,Validado,6667,No cumple
ID-430,Secundario,2023-04-28T11:41:46.450000,Validado,6667,Cumple
ID-430,Secundario,2024-04-25T11:40:19.443000,Validado,11738,Cumple
ID-432,Secundario,2022-04-07T23:38:47.897000,Recepcionado,1128,N/D
ID-432,Secundario,2023-04-28T12:07:09.490000,Validado,6665,No cumple
ID-432,Secundario,2023-04-28T12:07:09.490000,Validado,6665,Cumple
ID-432,Secundario,2024-04-24T17:19:49.737000,Validado,11740,Cumple
ID-433,Secundario,2024-04-25T11:38:29.607000,Validado,11755,Cumple
ID-433,Secundario,2023-04-28T11:58:27.207000,Validado,6664,No cumple
ID-433,Secundario,2023-04-28T11:58:27.207000,Validado,6664,Cumple
ID-434,Secundario,2023-04-28T12:04:41.857000,Validado,6663,No cumple
ID-434,Secundario,2023-04-28T12:04:41.857000,Validado,6663,Cumple
ID-434,Secundario,2022-04-07T23:37:35.727000,Recepcionado,1172,N/D
ID-434,Secundario,2024-04-24T17:40:27.507000,Validado,11743,Cumple
ID-435,Secundario,2024-04-26T13:24:46.060000,Validado,11749,No cumple
ID-435,Secundario,2024-04-26T13:24:46.060000,Validado,11749,Cumple
ID-435,Secundario,2022-04-07T23:31:30.840000,Recepcionado,1171,N/D
ID-435,Secundario,2023-04-28T12:02:18.633000,Validado,6639,No cumple
